,game_id,team,home_away,pts_scored_last_5_games,pts_scored_season,pts_conceded_last_5_games,pts_conceded_season,totalyYds_gained_last_5,totalyYds_gained_season,passing_yds_gained_last_5,passing_yds_gained_season,rushing_yds_gained_last_5,rushing_yds_gained_season,totalyYds_allowed_last_5,totalyYds_allowed_season,passing_yds_allowed_last_5,passing_yds_allowed_season,rushing_yds_allowed_last_5,rushing_yds_allowed_season,penalty_yds_awarded_last_5,penalty_yds_awarded_season,penalty_yds_conceded_last_5,penalty_yds_conceded_season,first_downs_gained_last_5,first_downs_gained_season,first_downs_conceded_last_5,first_downs_conceded_season,turnovers_won_last_5,turnovers_won_season,turnovers_conceded_last_5,turnovers_conceded_season,opp_team,opp_pts_scored_last_5_games,opp_pts_scored_season,opp_pts_conceded_last_5_games,opp_pts_conceded_season,opp_totalyYds_gained_last_5,opp_totalyYds_gained_season,opp_passing_yds_gained_last_5,opp_passing_yds_gained_season,opp_rushing_yds_gained_last_5,opp_rushing_yds_gained_season,opp_totalyYds_allowed_last_5,opp_totalyYds_allowed_season,opp_passing_yds_allowed_last_5,opp_passing_yds_allowed_season,opp_rushing_yds_allowed_last_5,opp_rushing_yds_allowed_season,opp_penalty_yds_awarded_last_5,opp_penalty_yds_awarded_season,opp_penalty_yds_conceded_last_5,opp_penalty_yds_conceded_season,opp_first_downs_gained_last_5,opp_first_downs_gained_season,opp_first_downs_conceded_last_5,opp_first_downs_conceded_season,opp_turnovers_won_last_5,opp_turnovers_won_season,opp_turnovers_conceded_last_5,opp_turnovers_conceded_season,home_score,away_score,win,margin,total_pts,year,week
4322,57127,ATL,away,37.25,33.5,18.75,25.57142857,403.5,412.8571429,264,296.1428571,139.5,116.7142857,326.25,368.7857143,228.25,267.1428571,98,101.6428571,30,52.85714286,78.25,62.85714286,26.75,23.78571429,19,22.5,2,1.357142857,0.75,0.785714286,CAR,23.2,24.07142857,25.2,25.14285714,312.4,347.2857143,204,235.3571429,108.4,111.9285714,376.8,360.5714286,279,274.8571429,97.8,85.71428571,54.4,54.71428571,46.6,59.42857143,17.8,20.21428571,22.8,20.71428571,2.6,1.785714286,1,1.714285714,16,33,TRUE,17,49,2016,16
4323,57128,WAS,away,26.6,24.64285714,26.8,24.5,404.6,407,318.6,303.1428571,86,103.8571429,393.4,375.2857143,277.8,259.9285714,115.6,115.3571429,52.2,56.71428571,50.2,66.35714286,19.8,22,22.6,22.85714286,0.8,1.142857143,1.2,1.285714286,CHI,21.4,17.71428571,21,22.85714286,359.4,351.6428571,256,251.1428571,103.4,100.5,325,335.5714286,178.6,219.7857143,146.4,115.7857143,61.4,61.85714286,75.6,62.21428571,21.2,19.57142857,18.4,20,0.4,0.714285714,1.6,1.5,21,41,TRUE,20,62,2016,16
4324,57129,SD,away,18.5,26.14285714,22,26.14285714,293.25,354.5714286,214,258.3571429,79.25,96.21428571,330,352.7857143,213.25,256.9285714,116.75,95.85714286,49.75,45.57142857,35.75,55.28571429,16.75,21.07142857,19.25,20,2,1.928571429,2.5,2.285714286,CLE,11.25,15.71428571,26.75,29.14285714,268.75,306.2857143,177,209.3571429,91.75,96.92857143,355,400.7857143,169.25,245.0714286,185.75,155.7142857,43,46.78571429,63.75,56.78571429,16.75,17.57142857,21.75,23.14285714,0.25,0.785714286,1.5,1.5,20,17,FALSE,3,37,2016,16
4325,57130,MIN,away,17.8,18.85714286,21.4,18.5,300,301.5,228,230.9285714,72,70.57142857,317.6,311.9285714,194.6,205.6428571,123,106.2857143,58,56.92857143,71.8,53.92857143,19.2,18.57142857,20,19,0.8,1.571428571,1.4,0.928571429,GB,28,25.92857143,21,24.21428571,380.2,364.5714286,263,256.8571429,117.2,107.7142857,385.8,355.6428571,268.4,258.8571429,117.4,96.78571429,50.8,52.21428571,39.4,61.71428571,19.6,21.57142857,21.8,20.21428571,2.4,1.571428571,0.6,1.214285714,38,25,FALSE,13,63,2016,16
4326,57131,TEN,away,19,24.28571429,18,23.07142857,342,373.5,198.5,228.2142857,143.5,145.2857143,350.75,358.3571429,264,266.6428571,86.75,91.71428571,76.75,65.21428571,61.25,79.35714286,18.75,20.5,18.75,19.92857143,1.5,1.142857143,0.75,1.142857143,JAX,17.2,18.57142857,24,25.64285714,276.8,319.5714286,162.4,222,114.4,97.57142857,310.2,319.5,223.2,210.6428571,87,108.8571429,71,77.71428571,51.8,61.71428571,16.4,19.5,16.8,18.71428571,1,0.714285714,1.4,1.857142857,38,17,FALSE,21,55,2016,16
4327,57132,NYJ,away,15.75,17.28571429,28.5,25.57142857,336.75,335.8571429,235.75,224.0714286,101,111.7857143,366.25,351.7142857,230,252.1428571,136.25,99.57142857,63.5,53.21428571,34.5,45.07142857,18.25,18.5,20.75,20.21428571,0.5,0.785714286,2.5,2.142857143,NE,24.8,26.07142857,14,16.64285714,406.4,390.0714286,281.2,273.0714286,125.2,117,290.4,336.2142857,226,248.2857143,64.4,87.92857143,35.8,52.5,52,55.71428571,22.8,22,15,18.85714286,1.6,1.214285714,0.6,0.785714286,41,3,FALSE,38,44,2016,16
4328,57133,TB,away,19.4,22.35714286,16,23,335,349.5,240.8,248.2142857,94.2,101.2857143,332.2,366.7857143,220.4,251.0714286,111.8,115.7142857,49,59.5,59.4,68.35714286,20.6,21.35714286,18.2,20.21428571,2.2,1.857142857,1.6,1.642857143,NO,28.2,29,25.8,28,415.4,423.3571429,307,317.0714286,108.4,106.2857143,317.4,370.8571429,232.6,271.2142857,84.8,99.64285714,65.2,60,52.6,53.92857143,24.4,24.57142857,20.2,21.78571429,0.8,1.357142857,2,1.642857143,31,24,FALSE,7,55,2016,16
4329,57134,IND,away,24.6,25.85714286,16.6,24.21428571,363.4,361.1428571,253.4,258.8571429,110,102.2857143,313.6,371.2142857,213.6,261.6428571,100,109.5714286,44.4,59,83.4,72,22.2,21.92857143,17.8,21.64285714,1.4,1.071428571,1.4,1.214285714,OAK,26.4,26.92857143,22.6,24,335.8,375.9285714,234.8,259.5714286,101,116.3571429,336,376.3571429,215.4,259.5,120.6,116.8571429,45.8,73.5,71.6,71.21428571,19.6,21.07142857,18.6,20,2.2,1.857142857,1,0.785714286,33,25,FALSE,8,58,2016,16
4330,57135,SF,away,15.4,18.85714286,30.2,31,311.4,311,149.2,176.2142857,162.2,134.7857143,416.4,424.8571429,247.6,248.6428571,168.8,176.2142857,56.8,50.42857143,41,50.07142857,17.4,18,23.8,23.35714286,0.6,1.285714286,0.6,1.5,LA,11.6,14.07142857,31,23.42857143,226,278.7142857,154.6,200.1428571,71.4,78.57142857,356.4,337.6428571,240.8,229.9285714,115.6,107.7142857,68.6,70.35714286,60,55,13.2,15.92857143,20.2,20.21428571,0.6,1.071428571,2,1.714285714,21,22,TRUE,1,43,2016,16
4331,57136,ARI,away,27.6,24.28571429,33,23.21428571,343.2,368.1428571,228.8,255.7857143,114.4,112.3571429,342.4,312,244.8,212.8571429,97.6,99.14285714,62.6,53.78571429,59,64.92857143,23.6,23.28571429,22.2,18.57142857,1.6,1.714285714,1.8,1.785714286,SEA,21,21.28571429,15.4,16.78571429,374.4,353.5,228.8,251.5714286,145.6,101.9285714,286,320.2857143,194,225.2142857,92,95.07142857,52.2,64,61,58.21428571,20.8,19.35714286,16.8,19.42857143,1.2,1.142857143,2.2,1.285714286,31,34,TRUE,3,65,2016,16
4332,57137,CIN,away,19.8,20.42857143,16.6,20.92857143,323.8,360.4285714,218.6,248.5714286,105.2,111.8571429,334.2,360.7142857,210.8,241.5714286,123.4,119.1428571,38.4,46.14285714,74,63.14285714,21.2,21.5,19.4,20.57142857,1.2,1.285714286,1.4,1.142857143,HOU,17.8,17.85714286,21.2,21,345.6,322.0714286,220.6,199.2142857,125,122.8571429,286.8,306.5,215.6,203.5,71.2,103,73.2,57.71428571,55.8,59.92857143,20.8,19.14285714,16,17.21428571,1.4,1.071428571,2,1.642857143,12,10,FALSE,2,22,2016,16
4333,57138,BAL,away,24.8,21.85714286,20.2,18.64285714,377.2,348.7857143,273.4,256.8571429,103.8,91.92857143,368.6,312.7142857,267,230.5,101.6,82.21428571,76.4,69.64285714,39,59.64285714,19.2,19.42857143,22.4,17.57142857,1.8,1.857142857,1.2,1.428571429,PIT,25.4,24.35714286,14,19.71428571,382.6,374.4285714,233,262.7142857,149.6,111.7142857,250,334.0714286,185.4,245,64.6,89.07142857,80.2,70,43.6,56.28571429,22,20.85714286,16.8,18.85714286,1.6,1.285714286,1,1.071428571,31,27,FALSE,4,58,2016,16
4334,57139,DEN,away,15,21.35714286,17.25,18.42857143,332,326.7857143,256,235.5,76,91.28571429,293,310.8571429,154.75,183,138.25,127.8571429,66.25,62.28571429,55.25,57.14285714,16.25,18.42857143,19.5,19.42857143,0.75,1.642857143,1.5,1.5,KC,22.8,22.78571429,21.2,19.57142857,329,331.4285714,226.8,230.8571429,102.2,100.5714286,391.4,375.2142857,261.2,250.4285714,130.2,124.7857143,68.4,54.57142857,55.2,48.35714286,17.2,18.28571429,23.8,21.57142857,1.2,2,1.4,1.071428571,33,10,FALSE,23,43,2016,16
4335,57140,DET,away,19.2,21.5,15.8,20.35714286,330.8,335.4285714,258.2,253.5714286,72.6,81.85714286,311.2,347,227,247.8571429,84.2,99.14285714,31.4,54.92857143,66.6,61.21428571,19.4,20.14285714,17.2,20.14285714,1.4,1,1.2,0.857142857,DAL,21.6,26.14285714,17.6,18.42857143,348.6,389.7857143,205.8,235.2857143,142.8,154.5,345.4,345.5714286,267.6,265.0714286,77.8,80.5,58.6,56.92857143,61.6,47.21428571,20.2,22.85714286,18.2,20.21428571,1.6,1.285714286,1.2,0.928571429,42,21,FALSE,21,63,2016,16
4336,57141,NO,away,30.4,29.13333333,26,27.73333333,424.6,422.9333333,313,315.5333333,111.6,107.4,342.6,369.4,250,270.4666667,92.6,98.93333333,67.4,59.93333333,56.2,54.53333333,23.8,24.6,21.4,21.86666667,1.2,1.4,1.6,1.533333333,ATL,36.4,33.46666667,18.2,24.93333333,404.4,412.5333333,262.4,293.4666667,142,119.0666667,321.4,364.3333333,219.2,261.5333333,102.2,102.8,33,52.33333333,67.4,60.26666667,25.6,23.6,18.6,22.13333333,2,1.4,0.6,0.733333333,38,32,FALSE,6,70,2016,17
4337,57142,BAL,away,26.8,22.2,21,19.46666667,377.2,350.0666667,269.2,256.1333333,108,93.93333333,366.4,318.9333333,263,233.7333333,103.4,85.2,68.2,71.33333333,39,58.66666667,20.2,19.6,21.6,17.93333333,2.2,1.866666667,1.4,1.4,CIN,19.4,19.73333333,15.8,20.33333333,322.6,356,226,248.2666667,96.6,107.7333333,315.8,353.3333333,210,235.8,105.8,117.5333333,45.4,47.06666667,64,60.6,19.6,21.06666667,18.8,20.33333333,1,1.2,1.2,1.133333333,27,10,FALSE,17,37,2016,17
4338,57143,GB,away,30.8,26.73333333,17.6,24.26666667,365,363.4666667,256.6,260.2666667,108.4,103.2,372,361.6666667,266.2,265.1333333,105.8,96.53333333,43.2,50.13333333,45.4,62.26666667,19.6,21.4,22,20.33333333,2.8,1.6,0.2,1.133333333,DET,18.2,21.46666667,20.4,21.8,339.2,334.3333333,251.4,251.9333333,87.8,82.4,329.2,348.8666667,228.8,245.4,100.4,103.4666667,37.4,55.4,71,60.26666667,21.2,20.33333333,18.6,20.33333333,0.8,0.933333333,1.2,0.933333333,24,31,TRUE,7,55,2016,17
4339,57144,JAX,away,21,19.86666667,22.2,25.06666667,302.8,325.9333333,188.2,229.2666667,114.6,96.66666667,307.4,315.7333333,211.6,210.2666667,95.8,105.4666667,75,75.53333333,55.2,60.86666667,18.2,19.86666667,17.8,18.73333333,0.8,0.733333333,1,1.8,IND,24.8,25.8,19.8,24.8,376.2,363.1333333,260.8,260.8,115.4,102.3333333,335.2,377.0666667,212.6,260.8,122.6,116.2666667,34.8,56.53333333,80.2,73.4,22.6,21.8,19.2,22,1.4,1,1.8,1.333333333,24,20,FALSE,4,44,2016,17
4340,57145,NE,away,27,27.06666667,11.2,15.73333333,382.6,385.7333333,268.8,268.9333333,113.8,116.8,278.4,329.7333333,216.2,240.2666667,62.2,89.46666667,31.8,50.33333333,53.8,57.13333333,21.4,21.93333333,13.8,18.53333333,2.4,1.4,0.6,0.733333333,MIA,26.2,23.26666667,25.8,23,349.2,336.9333333,235.6,220.3333333,113.6,116.6,444,381.8666667,270.8,240.1333333,173.2,141.7333333,60.4,71.33333333,52.8,57,17,17.46666667,24.8,21.8,2.4,1.666666667,1.6,1.4,14,35,TRUE,21,49,2016,17
4341,57146,CHI,away,22.4,17.93333333,24.8,24.06666667,388,358.7333333,275.2,255.6,112.8,103.1333333,354.8,345.0666667,187.2,223.1333333,167.6,121.9333333,63.8,61.2,83.2,62.93333333,24,20.33333333,18.8,20.06666667,0.4,0.666666667,2.4,1.733333333,MIN,16.8,19.26666667,24.2,19.8,345.8,311.1333333,269.6,239.0666667,76.2,72.06666667,329.2,314.3333333,225.2,212.4666667,104,101.8666667,57.4,57.8,56.8,51.73333333,20.4,18.8,19,19,0.4,1.466666667,1.6,1,38,10,FALSE,28,48,2016,17
4342,57147,BUF,away,27.2,25.93333333,26.6,23.2,400.2,362.2666667,203.4,191.5333333,196.8,170.7333333,384.6,358.8666667,198.6,223.8,186,135.0666667,45.4,64,47.2,57.93333333,22.4,20.93333333,21.2,21.33333333,0.8,1.2,0.6,0.6,NYJ,13.2,16.33333333,31,26.6,317.2,329.4,214.2,217.6666667,103,111.7333333,358,349.9333333,226.2,249.4,131.8,100.5333333,66.2,54.8,31.6,43.4,17.4,18.2,20.8,20.26666667,0.4,0.733333333,2.8,2.266666667,30,10,FALSE,20,40,2016,17
4343,57148,DAL,away,24.6,27.2,18.4,18.6,340.2,388.8,188.2,233.6666667,152,155.1333333,335.6,343.8,260,262.6666667,75.6,81.13333333,59,56.26666667,46.8,48.2,19.4,22.86666667,19.4,20.4,2,1.333333333,1.2,0.866666667,PHI,19.8,22.66666667,26.4,21.2,329.6,336.7333333,226.4,223.5333333,103.2,113.2,388.6,352.6,283.4,247.0666667,105.2,105.5333333,43.8,58.93333333,54.4,53.46666667,21.6,20.6,20.8,19,1.6,1.6,1.6,1.333333333,27,13,FALSE,14,40,2016,17
4344,57149,CLE,away,14,16,25,28.33333333,279.25,302.6,164.75,203.8666667,114.5,98.73333333,365.75,397.8,207.75,250.1333333,158,147.6666667,41,46.6,69.25,59.13333333,18.25,17.93333333,20.5,22.86666667,0.5,0.8,1,1.4,PIT,26.8,24.8,17.6,20.2,401.2,376.5333333,255.4,263.8,145.8,112.7333333,281.8,336.3333333,199.4,245.0666667,82.4,91.26666667,75.2,68.33333333,52.2,58.86666667,21.8,21,17.8,19.06666667,1.4,1.266666667,1.4,1.133333333,27,24,FALSE,3,51,2016,17
4345,57150,CAR,away,21.8,23.53333333,27.8,25.66666667,328.2,344.2666667,206,231.8666667,122.2,112.4,384.2,363.7333333,277.4,273.6,106.8,90.13333333,50.2,52.66666667,46,58.46666667,17.8,20,21.4,20.73333333,2.2,1.666666667,1.4,1.733333333,TB,20.4,22.46666667,18.8,23.53333333,316.4,349.4666667,227.6,249,88.8,100.4666667,347,370.1333333,227,253.9333333,120,116.2,53.2,59.73333333,65.2,67.73333333,19.8,21.46666667,19.4,20.53333333,1.8,1.733333333,1.8,1.666666667,17,16,FALSE,1,33,2016,17
4346,57151,HOU,away,16.2,17.46666667,17.8,20.26666667,324.8,317.2666667,205.6,196.2666667,119.2,121,280.6,305.6666667,205.4,206.2,75.2,99.46666667,58,55.53333333,63.6,59.93333333,19.8,19,15.8,17.06666667,1.4,1.066666667,1.6,1.533333333,TEN,19,23.8,21.5,24.06666667,320,366.1333333,186.25,226.6666667,133.75,139.4666667,372.75,362.1333333,284,270.9333333,88.75,91.2,61.75,64.13333333,55,77.06666667,18.5,20.4,20.5,20.26666667,1.5,1.133333333,1,1.133333333,24,17,FALSE,7,41,2016,17
4347,57152,NYG,away,17.4,19.4,14.8,18.26666667,312,330.4666667,215.8,247.0666667,96.2,83.4,320.4,343.4,229,251.4666667,91.4,91.93333333,54,54.33333333,44.8,54.06666667,16.4,18.13333333,17,18.8,2.2,1.466666667,1.8,1.8,WAS,26.4,25.73333333,26.2,24.26666667,397.2,411.7333333,299.8,300.9333333,97.4,110.8,400.2,380.8,273.4,263.8,126.8,117,58.8,57.8,48.8,65.4,19.8,21.93333333,25,23.4,1.4,1.4,1.2,1.2,10,19,TRUE,9,29,2016,17
4348,57153,OAK,away,27.6,27.33333333,23.6,24.06666667,362.6,381.4666667,225.6,258.8666667,137,122.6,343.4,377.3333333,227,261.4,116.4,115.9333333,60.2,74.8,55.8,67.93333333,21.8,21.46666667,18.2,20,2.4,1.933333333,0.8,0.733333333,DEN,14,20.6,20.4,19.4,314.8,321.4,241.4,232,73.4,89.4,331.2,322.4,173,187.2,158.2,135.2,67,62.8,57.2,57.66666667,15.8,18.13333333,20.2,19.66666667,0.8,1.6,1.8,1.6,24,6,FALSE,18,30,2016,17
4349,57154,ARI,away,29.6,24.93333333,33.2,23.73333333,359.2,368.2666667,253,257.1333333,106.2,111.1333333,377.2,317.2666667,278.4,219.5333333,98.8,97.73333333,60.4,55.86666667,52.4,63.26666667,23,23.13333333,23.8,18.93333333,1.6,1.666666667,1.6,1.733333333,LA,13.8,14.53333333,32.6,23.33333333,216.2,271.9333333,145.2,192,71,79.93333333,371.2,336.0666667,261.2,230.8666667,110,105.2,63.6,68.66666667,63.4,58,13.4,15.73333333,21,20.26666667,0.8,1.133333333,2.2,1.733333333,6,44,TRUE,38,50,2016,17
4350,57155,KC,away,26,23.46666667,19.4,18.93333333,357.2,341.6,223.8,231.8666667,133.4,109.7333333,352.2,366.6,232.6,245.9333333,119.6,120.6666667,75.4,55.26666667,60.8,49.8,18,18.6,21.2,21.06666667,1.6,2.066666667,1.2,1.066666667,SD,18.2,25.53333333,21.6,25.73333333,305.8,354.6666667,235.4,262.5333333,70.4,92.13333333,314.2,346,196,248.2666667,118.2,97.73333333,58.2,48.66666667,37.4,54.53333333,17.2,20.93333333,20,20.2,1.6,1.8,2.2,2.2,27,37,TRUE,10,64,2016,17
4351,57156,SEA,away,22,21.93333333,19.2,17.93333333,364.8,356,234,255.6666667,130.8,100.3333333,298.4,323.6,210.2,228.6,88.2,95,50.6,62.4,68.4,60,22,19.66666667,17,19.53333333,1,1.133333333,2.4,1.266666667,SF,16.4,19.06666667,28.4,30.33333333,314.4,311.2,162.6,180.7333333,151.8,130.4666667,363,408.3333333,208.6,237.2666667,154.4,171.0666667,63.2,53.73333333,42,49.73333333,17.6,18.2,20.8,22.66666667,1,1.333333333,1,1.533333333,23,25,TRUE,2,48,2016,17
4352,57234,KC,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,42,TRUE,15,69,2017,1
4353,57235,NYJ,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,FALSE,9,33,2017,1
4354,57236,ATL,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,TRUE,6,40,2017,1
4355,57237,BAL,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,TRUE,20,20,2017,1
4356,57238,PIT,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,TRUE,3,39,2017,1
4357,57239,ARI,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,23,FALSE,12,58,2017,1
4358,57240,JAX,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,TRUE,22,36,2017,1
4359,57242,OAK,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,TRUE,10,42,2017,1
4360,57243,PHI,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,TRUE,13,47,2017,1
4361,57244,IND,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,FALSE,37,55,2017,1
4362,57245,SEA,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,FALSE,8,26,2017,1
4363,57246,CAR,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,TRUE,20,26,2017,1
4364,57247,NYG,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,FALSE,16,22,2017,1
4365,57248,NO,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,FALSE,10,48,2017,1
4366,57249,LAC,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,FALSE,3,45,2017,1
4367,57250,HOU,away,7,7,29,29,203,203,110,110,93,93,280,280,125,125,155,155,94,94,89,89,23,23,19,19,0,0,4,4,CIN,0,0,20,20,221,221,144,144,77,77,268,268,111,111,157,157,66,66,85,85,14,14,17,17,1,1,5,5,9,13,TRUE,4,22,2017,2
4368,57251,CLE,away,18,18,21,21,237,237,180,180,57,57,290,290,255,255,35,35,61,61,144,144,20,20,16,16,1,1,1,1,BAL,20,20,0,0,268,268,111,111,157,157,221,221,144,144,77,77,85,85,66,66,17,17,14,14,5,5,1,1,24,10,FALSE,14,34,2017,2
4369,57252,BUF,away,21,21,12,12,408,408,218,218,190,190,214,214,176,176,38,38,50,50,62,62,23,23,11,11,2,2,1,1,CAR,23,23,3,3,287,287,171,171,116,116,217,217,166,166,51,51,40,40,74,74,20,20,13,13,2,2,2,2,9,3,FALSE,6,12,2017,2
4370,57253,ARI,away,23,23,35,35,309,309,264,264,45,45,367,367,285,285,82,82,55,55,100,100,24,24,19,19,1,1,4,4,IND,9,9,46,46,225,225,150,150,75,75,373,373,310,310,63,63,20,20,50,50,10,10,19,19,1,1,3,3,13,16,TRUE,3,29,2017,2
4371,57254,TEN,away,16,16,26,26,350,350,255,255,95,95,359,359,250,250,109,109,49,49,49,49,21,21,22,22,0,0,0,0,JAX,29,29,7,7,280,280,125,125,155,155,203,203,110,110,93,93,89,89,94,94,19,19,23,23,4,4,0,0,16,37,TRUE,21,53,2017,2
4372,57255,PHI,away,30,30,17,17,356,356,298,298,58,58,264,264,200,200,64,64,76,76,15,15,19,19,16,16,4,4,2,2,KC,42,42,27,27,537,537,352,352,185,185,371,371,247,247,124,124,139,139,55,55,26,26,25,25,0,0,1,1,27,20,FALSE,7,47,2017,2
4373,57256,NE,away,27,27,42,42,371,371,247,247,124,124,537,537,352,352,185,185,55,55,139,139,25,25,26,26,1,1,0,0,NO,19,19,29,29,344,344,284,284,60,60,470,470,341,341,129,129,52,52,50,50,19,19,23,23,0,0,0,0,20,36,TRUE,16,56,2017,2
4374,57257,MIN,away,29,29,19,19,470,470,341,341,129,129,344,344,284,284,60,60,50,50,52,52,23,23,19,19,0,0,0,0,PIT,21,21,18,18,290,290,255,255,35,35,237,237,180,180,57,57,144,144,61,61,16,16,20,20,1,1,1,1,26,9,FALSE,17,35,2017,2
4375,57258,CHI,away,17,17,23,23,301,301,176,176,125,125,372,372,308,308,64,64,40,40,73,73,20,20,18,18,0,0,0,0,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,FALSE,22,36,2017,2
4376,57259,MIA,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAC,21,21,24,24,249,249,185,185,64,64,321,321,181,181,140,140,40,40,62,62,17,17,22,22,2,2,1,1,17,19,TRUE,2,36,2017,2
4377,57260,NYJ,away,12,12,21,21,214,214,176,176,38,38,408,408,218,218,190,190,62,62,50,50,11,11,23,23,1,1,2,2,OAK,26,26,16,16,359,359,250,250,109,109,350,350,255,255,95,95,49,49,49,49,22,22,21,21,0,0,0,0,45,20,FALSE,25,65,2017,2
4378,57261,DAL,away,19,19,3,3,392,392,263,263,129,129,233,233,198,198,35,35,50,50,55,55,22,22,13,13,1,1,0,0,DEN,24,24,21,21,321,321,181,181,140,140,249,249,185,185,64,64,62,62,40,40,22,22,17,17,1,1,2,2,42,17,FALSE,25,59,2017,2
4379,57262,WAS,away,17,17,30,30,264,264,200,200,64,64,356,356,298,298,58,58,15,15,76,76,16,16,19,19,2,2,4,4,LA,46,46,9,9,373,373,310,310,63,63,225,225,150,150,75,75,50,50,20,20,19,19,10,10,3,3,1,1,20,27,TRUE,7,47,2017,2
4380,57263,SF,away,3,3,23,23,217,217,166,166,51,51,287,287,171,171,116,116,74,74,40,40,13,13,20,20,2,2,2,2,SEA,9,9,17,17,225,225,135,135,90,90,370,370,286,286,84,84,50,50,70,70,12,12,26,26,1,1,1,1,12,9,FALSE,3,21,2017,2
4381,57264,GB,away,17,17,9,9,370,370,286,286,84,84,225,225,135,135,90,90,70,70,50,50,26,26,12,12,1,1,1,1,ATL,23,23,17,17,372,372,308,308,64,64,301,301,176,176,125,125,73,73,40,40,18,18,20,20,0,0,0,0,34,23,FALSE,11,57,2017,2
4382,57265,DET,away,35,35,23,23,367,367,285,285,82,82,309,309,264,264,45,45,100,100,55,55,19,19,24,24,4,4,1,1,NYG,3,3,19,19,233,233,198,198,35,35,392,392,263,263,129,129,55,55,50,50,13,13,22,22,0,0,1,1,10,24,TRUE,14,34,2017,2
