,game_id,team,home_score,away_score,win,margin,total_pts,year,week
3309,55741,CHI,13,28,True,15,41,2012,16
3310,55742,SF,42,13,False,29,55,2012,16
3311,55743,SD,17,27,True,10,44,2012,16
3312,55745,NYJ,28,9,False,19,37,2012,17
3313,55750,MIA,28,0,False,28,28,2012,17
3314,55746,BAL,23,17,False,6,40,2012,17
3315,55753,CLE,24,10,False,14,34,2012,17
3316,55748,HOU,28,16,False,12,44,2012,17
3317,55754,JAC,38,20,False,18,58,2012,17
3318,55752,PHI,42,7,False,35,49,2012,17
3319,55755,DAL,28,18,False,10,46,2012,17
3320,55747,CHI,24,26,True,2,50,2012,17
3321,55749,GB,37,34,False,3,71,2012,17
3322,55744,TB,17,22,True,5,39,2012,17
3323,55751,CAR,38,44,True,6,82,2012,17
3324,55756,KC,38,3,False,35,41,2012,17
3325,55757,OAK,24,21,False,3,45,2012,17
3326,55758,ARI,27,13,False,14,40,2012,17
3327,55759,STL,20,13,False,7,33,2012,17
3328,55837,BAL,49,27,False,22,76,2013,1
3329,55838,NE,21,23,True,2,44,2013,1
3330,55839,SEA,7,12,True,5,19,2013,1
3331,55840,CIN,24,21,False,3,45,2013,1
3332,55841,MIA,10,23,True,13,33,2013,1
3333,55842,MIN,34,24,False,10,58,2013,1
3334,55843,OAK,21,17,False,4,38,2013,1
3335,55844,KC,2,28,True,26,30,2013,1
3336,55846,TB,18,17,False,1,35,2013,1
3337,55845,ATL,23,17,False,6,40,2013,1
3338,55847,TEN,9,16,True,7,25,2013,1
3339,55848,ARI,27,24,False,3,51,2013,1
3340,55849,GB,34,28,False,6,62,2013,1
3341,55850,NYG,36,31,False,5,67,2013,1
3342,55851,PHI,27,33,True,6,60,2013,1
3343,55852,HOU,28,31,True,3,59,2013,1
3344,55853,NYJ,13,10,False,3,23,2013,2
3345,55854,STL,31,24,False,7,55,2013,2
3346,55855,CLE,14,6,False,8,20,2013,2
3347,55856,CAR,24,23,False,1,47,2013,2
3348,55857,MIN,31,30,False,1,61,2013,2
3349,55858,WAS,38,20,False,18,58,2013,2
3350,55859,TEN,30,24,False,6,54,2013,2
3351,55860,MIA,20,24,True,4,44,2013,2
3352,55861,DAL,17,16,False,1,33,2013,2
3353,55862,SD,30,33,True,3,63,2013,2
3354,55863,DET,25,21,False,4,46,2013,2
3355,55864,NO,14,16,True,2,30,2013,2
3356,55865,DEN,23,41,True,18,64,2013,2
3357,55866,JAC,19,9,False,10,28,2013,2
3358,55867,SF,29,3,False,26,32,2013,2
3359,55868,PIT,20,10,False,10,30,2013,2
3360,55869,KC,16,26,True,10,42,2013,3
3361,55870,HOU,30,9,False,21,39,2013,3
3362,55871,GB,34,30,False,4,64,2013,3
3363,55873,STL,31,7,False,24,38,2013,3
3364,55879,ATL,27,23,False,4,50,2013,3
3365,55874,CLE,27,31,True,4,58,2013,3
3366,55880,BUF,27,20,False,7,47,2013,3
3367,55875,TB,23,3,False,20,26,2013,3
3368,55876,ARI,31,7,False,24,38,2013,3
3369,55877,SD,20,17,False,3,37,2013,3
3370,55878,DET,20,27,True,7,47,2013,3
3371,55872,NYG,38,0,False,38,38,2013,3
3372,55881,IND,7,27,True,20,34,2013,3
3373,55882,JAC,45,17,False,28,62,2013,3
3374,55883,CHI,23,40,True,17,63,2013,3
3375,55884,OAK,37,21,False,16,58,2013,3
3376,55885,SF,11,35,True,24,46,2013,4
3377,55886,BAL,23,20,False,3,43,2013,4
3378,55887,CIN,17,6,False,11,23,2013,4
3379,55888,CHI,40,32,False,8,72,2013,4
3380,55889,SEA,20,23,True,3,43,2013,4
3381,55890,IND,3,37,True,34,40,2013,4
3382,55891,NYG,31,7,False,24,38,2013,4
3383,55892,PIT,34,27,False,7,61,2013,4
3384,55893,ARI,10,13,True,3,23,2013,4
3385,55894,NYJ,38,13,False,25,51,2013,4
3386,55895,PHI,52,20,False,32,72,2013,4
3387,55896,WAS,14,24,True,10,38,2013,4
3388,55897,DAL,30,21,False,9,51,2013,4
3389,55898,NE,23,30,True,7,53,2013,4
3390,55899,MIA,38,17,False,21,55,2013,4
3391,55900,BUF,37,24,False,13,61,2013,5
3392,55901,NO,18,26,True,8,44,2013,5
3393,55902,NE,13,6,False,7,19,2013,5
3394,55903,DET,22,9,False,13,31,2013,5
3395,55904,SEA,34,28,False,6,62,2013,5
3396,55905,BAL,23,26,True,3,49,2013,5
3397,55906,PHI,21,36,True,15,57,2013,5
3398,55907,JAC,34,20,False,14,54,2013,5
3399,55908,KC,17,26,True,9,43,2013,5
3400,55909,CAR,22,6,False,16,28,2013,5
3401,55910,DEN,48,51,True,3,99,2013,5
3402,55911,SD,27,17,False,10,44,2013,5
3403,55912,HOU,34,3,False,31,37,2013,5
3404,55913,NYJ,28,30,True,2,58,2013,5
3405,55914,NYG,27,21,False,6,48,2013,6
3406,55915,GB,17,19,True,2,36,2013,6
3407,55916,CIN,24,27,True,3,51,2013,6
3408,55917,DET,17,31,True,14,48,2013,6
3409,55918,STL,13,38,True,25,51,2013,6
3410,55919,OAK,24,7,False,17,31,2013,6
3411,55920,CAR,10,35,True,25,45,2013,6
3412,55921,PIT,6,19,True,13,25,2013,6
3413,55922,PHI,20,31,True,11,51,2013,6
3414,55923,JAC,35,19,False,16,54,2013,6
3415,55924,TEN,20,13,False,7,33,2013,6
3416,55925,NO,30,27,False,3,57,2013,6
3417,55926,ARI,32,20,False,12,52,2013,6
3418,55927,WAS,31,16,False,15,47,2013,6
3419,55928,IND,19,9,False,10,28,2013,6
3420,55929,SEA,22,34,True,12,56,2013,7
3421,55930,TB,31,23,False,8,54,2013,7
3422,55931,STL,30,15,False,15,45,2013,7
3423,55932,CIN,24,27,True,3,51,2013,7
3424,55940,CLE,31,13,False,18,44,2013,7
3425,55933,SD,6,24,True,18,30,2013,7
3426,55934,HOU,17,16,False,1,33,2013,7
3427,55935,BUF,21,23,True,2,44,2013,7
3428,55936,NE,30,27,False,3,57,2013,7
3429,55937,DAL,3,17,True,14,20,2013,7
3430,55938,CHI,45,41,False,4,86,2013,7
3431,55939,SF,17,31,True,14,48,2013,7
3432,55941,BAL,19,16,False,3,35,2013,7
3433,55942,DEN,39,33,False,6,72,2013,7
3434,55943,MIN,23,7,False,16,30,2013,7
3435,55944,CAR,13,31,True,18,44,2013,8
3436,55945,DAL,31,30,False,1,61,2013,8
3437,55946,SF,10,42,True,32,52,2013,8
3438,55947,CLE,23,17,False,6,40,2013,8
3439,55948,MIA,27,17,False,10,44,2013,8
3440,55949,BUF,35,17,False,18,52,2013,8
3441,55950,NYG,7,15,True,8,22,2013,8
3442,55951,PIT,21,18,False,3,39,2013,8
3443,55952,NYJ,49,9,False,40,58,2013,8
3444,55953,ATL,27,13,False,14,40,2013,8
3445,55954,WAS,45,21,False,24,66,2013,8
3446,55955,GB,31,44,True,13,75,2013,8
3447,55956,SEA,9,14,True,5,23,2013,8
3448,55957,CIN,22,20,False,2,42,2013,9
3449,55958,KC,13,23,True,10,36,2013,9
3450,55959,ATL,34,10,False,24,44,2013,9
3451,55960,MIN,27,23,False,4,50,2013,9
3452,55961,NO,26,20,False,6,46,2013,9
3453,55962,TEN,21,28,True,7,49,2013,9
3454,55963,SD,30,24,False,6,54,2013,9
3455,55964,PHI,20,49,True,29,69,2013,9
3456,55965,TB,27,24,False,3,51,2013,9
3457,55966,BAL,24,18,False,6,42,2013,9
3458,55967,PIT,55,31,False,24,86,2013,9
3459,55968,IND,24,27,True,3,51,2013,9
3460,55969,CHI,20,27,True,7,47,2013,9
3461,55970,WAS,34,27,False,7,61,2013,10
3462,55971,SEA,10,33,True,23,43,2013,10
3463,55972,CIN,20,17,False,3,37,2013,10
3464,55973,DET,19,21,True,2,40,2013,10
3465,55974,PHI,13,27,True,14,40,2013,10
3466,55975,STL,8,38,True,30,46,2013,10
3467,55976,OAK,24,20,False,4,44,2013,10
3468,55977,BUF,23,10,False,13,33,2013,10
3469,55978,JAC,27,29,True,2,56,2013,10
3470,55979,CAR,9,10,True,1,19,2013,10
3471,55980,HOU,27,24,False,3,51,2013,10
3472,55981,DEN,20,28,True,8,48,2013,10
3473,55982,DAL,49,17,False,32,66,2013,10
3474,55983,MIA,22,19,False,3,41,2013,10
3475,55984,IND,27,30,True,3,57,2013,11
3476,55985,NYJ,37,14,False,23,51,2013,11
3477,55986,BAL,23,20,False,3,43,2013,11
3478,55987,CLE,41,20,False,21,61,2013,11
3479,55988,OAK,23,28,True,5,51,2013,11
3480,55989,ARI,14,27,True,13,41,2013,11
3481,55990,SD,20,16,False,4,36,2013,11
3482,55991,WAS,24,16,False,8,40,2013,11
3483,55992,DET,37,27,False,10,64,2013,11
3484,55993,ATL,41,28,False,13,69,2013,11
3485,55994,KC,27,17,False,10,44,2013,11
3486,55995,SF,23,20,False,3,43,2013,11
3487,55996,MIN,41,20,False,21,61,2013,11
3488,55997,GB,27,13,False,14,40,2013,11
3489,55998,NE,24,20,False,4,44,2013,11
3490,55999,NO,13,17,True,4,30,2013,12
3491,56000,NYJ,19,3,False,16,22,2013,12
3492,56001,PIT,11,27,True,16,38,2013,12
3493,56002,TB,21,24,True,3,45,2013,12
3494,56003,MIN,26,26,False,0,52,2013,12
3495,56004,JAC,6,13,True,7,19,2013,12
3496,56005,SD,38,41,True,3,79,2013,12
3497,56006,CAR,16,20,True,4,36,2013,12
3498,56007,CHI,42,21,False,21,63,2013,12
3499,56008,IND,40,11,False,29,51,2013,12
3500,56009,TEN,19,23,True,4,42,2013,12
3501,56010,DAL,21,24,True,3,45,2013,12
3502,56011,DEN,34,31,False,3,65,2013,12
3503,56012,SF,6,27,True,21,33,2013,12
3504,56013,GB,40,10,False,30,50,2013,13
3505,56014,OAK,31,24,False,7,55,2013,13
3506,56015,PIT,22,20,False,2,42,2013,13
3507,56016,TB,27,6,False,21,33,2013,13
3508,56017,JAC,28,32,True,4,60,2013,13
3509,56018,TEN,22,14,False,8,36,2013,13
3510,56019,DEN,28,35,True,7,63,2013,13
3511,56020,CHI,23,20,False,3,43,2013,13
3512,56021,MIA,3,23,True,20,26,2013,13
3513,56022,ARI,24,21,False,3,45,2013,13
3514,56023,ATL,31,34,True,3,65,2013,13
3515,56024,STL,23,13,False,10,36,2013,13
3516,56025,NE,31,34,True,3,65,2013,13
3517,56026,CIN,10,17,True,7,27,2013,13
3518,56027,NYG,17,24,True,7,41,2013,13
3519,56028,NO,34,7,False,27,41,2013,13
3520,56029,HOU,27,20,False,7,47,2013,14
3521,56030,MIN,29,26,False,3,55,2013,14
3522,56031,IND,42,28,False,14,70,2013,14
3523,56032,CLE,27,26,False,1,53,2013,14
3524,56033,OAK,37,27,False,10,64,2013,14
3525,56034,CAR,31,13,False,18,44,2013,14
3526,56035,DET,34,20,False,14,54,2013,14
3527,56036,MIA,28,34,True,6,62,2013,14
3528,56037,BUF,27,6,False,21,33,2013,14
3529,56038,KC,10,45,True,35,55,2013,14
3530,56039,TEN,51,28,False,23,79,2013,14
3531,56040,STL,30,10,False,20,40,2013,14
3532,56041,NYG,37,14,False,23,51,2013,14
3533,56042,SEA,19,17,False,2,36,2013,14
3534,56043,ATL,22,21,False,1,43,2013,14
3535,56044,DAL,45,28,False,17,73,2013,14
3536,56045,SD,20,27,True,7,47,2013,15
3537,56046,WAS,27,26,False,1,53,2013,15
3538,56047,CHI,31,38,True,7,69,2013,15
3539,56048,HOU,25,3,False,22,28,2013,15
3540,56049,BUF,20,27,True,7,47,2013,15
3541,56050,NE,24,20,False,4,44,2013,15
3542,56051,PHI,48,30,False,18,78,2013,15
3543,56052,SEA,0,23,True,23,23,2013,15
3544,56053,NO,27,16,False,11,43,2013,15
3545,56054,SF,14,33,True,19,47,2013,15
3546,56055,ARI,34,37,True,3,71,2013,15
3547,56056,NYJ,30,20,False,10,50,2013,15
3548,56057,KC,31,56,True,25,87,2013,15
3549,56058,GB,36,37,True,1,73,2013,15
3550,56059,CIN,30,20,False,10,50,2013,15
3551,56060,BAL,16,18,True,2,34,2013,15
3552,56061,MIA,19,0,False,19,19,2013,16
3553,56062,NO,17,13,False,4,30,2013,16
3554,56063,MIN,42,14,False,28,56,2013,16
3555,56064,DEN,13,37,True,24,50,2013,16
3556,56065,TEN,16,20,True,4,36,2013,16
3557,56066,IND,7,23,True,16,30,2013,16
3558,56067,CLE,24,13,False,11,37,2013,16
3559,56068,CHI,54,11,False,43,65,2013,16
3560,56069,TB,23,13,False,10,36,2013,16
3561,56070,DAL,23,24,True,1,47,2013,16
3562,56071,NYG,20,23,True,3,43,2013,16
3563,56072,ARI,10,17,True,7,27,2013,16
3564,56073,PIT,31,38,True,7,69,2013,16
3565,56074,OAK,26,13,False,13,39,2013,16
3566,56075,NE,7,41,True,34,48,2013,16
3567,56076,ATL,34,24,False,10,58,2013,16
3568,56077,CAR,20,21,True,1,41,2013,17
3569,56078,GB,28,33,True,5,61,2013,17
3570,56079,BAL,34,17,False,17,51,2013,17
3571,56080,PHI,22,24,True,2,46,2013,17
3572,56081,JAC,30,10,False,20,40,2013,17
3573,56082,NYJ,7,20,True,13,27,2013,17
3574,56083,DET,14,13,False,1,27,2013,17
3575,56084,BUF,34,20,False,14,54,2013,17
3576,56085,TB,42,17,False,25,59,2013,17
3577,56086,WAS,20,6,False,14,26,2013,17
3578,56087,CLE,20,7,False,13,27,2013,17
3579,56088,HOU,16,10,False,6,26,2013,17
3580,56089,SF,20,23,True,3,43,2013,17
3581,56090,DEN,14,34,True,20,48,2013,17
3582,56091,KC,27,24,False,3,51,2013,17
3583,56092,STL,27,9,False,18,36,2013,17
3584,56170,GB,36,16,False,20,52,2014,1
3585,56171,NO,37,34,False,3,71,2014,1
3586,56172,CIN,16,23,True,7,39,2014,1
3587,56173,BUF,20,23,True,3,43,2014,1
3588,56174,WAS,17,6,False,11,23,2014,1
3589,56175,TEN,10,26,True,16,36,2014,1
3590,56176,NE,33,20,False,13,53,2014,1
3591,56177,OAK,19,14,False,5,33,2014,1
3592,56178,JAC,34,17,False,17,51,2014,1
3593,56179,CLE,30,27,False,3,57,2014,1
3594,56180,MIN,6,34,True,28,40,2014,1
3595,56181,SF,17,28,True,11,45,2014,1
3596,56182,CAR,14,20,True,6,34,2014,1
3597,56183,IND,31,24,False,7,55,2014,1
3598,56184,NYG,35,14,False,21,49,2014,1
3599,56185,SD,18,17,False,1,35,2014,1
3600,56186,PIT,26,6,False,20,32,2014,2
3601,56187,MIA,29,10,False,19,39,2014,2
3602,56188,DET,24,7,False,17,31,2014,2
3603,56189,ATL,24,10,False,14,34,2014,2
3604,56190,NO,26,24,False,2,50,2014,2
3605,56191,NE,7,30,True,23,37,2014,2
3606,56192,ARI,14,25,True,11,39,2014,2
3607,56193,DAL,10,26,True,16,36,2014,2
3608,56194,JAC,41,10,False,31,51,2014,2
3609,56195,SEA,30,21,False,9,51,2014,2
3610,56196,STL,17,19,True,2,36,2014,2
3611,56197,KC,24,17,False,7,41,2014,2
3612,56198,NYJ,31,24,False,7,55,2014,2
3613,56199,HOU,14,30,True,16,44,2014,2
3614,56200,CHI,20,28,True,8,48,2014,2
3615,56201,PHI,27,30,True,3,57,2014,2
3616,56202,TB,56,14,False,42,70,2014,3
3617,56203,SD,10,22,True,12,32,2014,3
3618,56204,TEN,33,7,False,26,40,2014,3
3619,56205,BAL,21,23,True,2,44,2014,3
3620,56206,GB,19,7,False,12,26,2014,3
3621,56207,IND,17,44,True,27,61,2014,3
3622,56208,OAK,16,9,False,7,25,2014,3
3623,56209,MIN,20,9,False,11,29,2014,3
3624,56210,HOU,30,17,False,13,47,2014,3
3625,56211,WAS,37,34,False,3,71,2014,3
3626,56212,DAL,31,34,True,3,65,2014,3
3627,56213,SF,23,14,False,9,37,2014,3
3628,56214,KC,15,34,True,19,49,2014,3
3629,56215,DEN,26,20,False,6,46,2014,3
3630,56216,PIT,19,37,True,18,56,2014,3
3631,56217,CHI,19,27,True,8,46,2014,3
3632,56218,NYG,14,45,True,31,59,2014,4
3633,56219,CAR,38,10,False,28,48,2014,4
3634,56220,GB,17,38,True,21,55,2014,4
3635,56221,BUF,23,17,False,6,40,2014,4
3636,56222,TEN,41,17,False,24,58,2014,4
3637,56227,ATL,41,28,False,13,69,2014,4
3638,56223,DET,17,24,True,7,41,2014,4
3639,56224,MIA,14,38,True,24,52,2014,4
3640,56225,TB,24,27,True,3,51,2014,4
3641,56226,JAC,33,14,False,19,47,2014,4
3642,56228,PHI,26,21,False,5,47,2014,4
3643,56229,NO,38,17,False,21,55,2014,4
3644,56230,NE,41,14,False,27,55,2014,4
3645,56231,MIN,42,10,False,32,52,2014,5
3646,56232,CHI,31,24,False,7,55,2014,5
3647,56233,HOU,20,17,False,3,37,2014,5
3648,56234,BUF,14,17,True,3,31,2014,5
3649,56235,BAL,20,13,False,7,33,2014,5
3650,56236,PIT,9,17,True,8,26,2014,5
3651,56237,TB,37,31,False,6,68,2014,5
3652,56238,ATL,30,20,False,10,50,2014,5
3653,56239,STL,34,28,False,6,62,2014,5
3654,56240,CLE,28,29,True,1,57,2014,5
3655,56241,ARI,41,20,False,21,61,2014,5
3656,56242,NYJ,31,0,False,31,31,2014,5
3657,56243,KC,22,17,False,5,39,2014,5
3658,56244,CIN,43,17,False,26,60,2014,5
3659,56245,SEA,17,27,True,10,44,2014,5
3660,56246,IND,28,33,True,5,61,2014,6
3661,56247,CHI,13,27,True,14,40,2014,6
3662,56248,NE,22,37,True,15,59,2014,6
3663,56249,CAR,37,37,False,0,74,2014,6
3664,56250,PIT,31,10,False,21,41,2014,6
3665,56251,GB,24,27,True,3,51,2014,6
3666,56252,DET,3,17,True,14,20,2014,6
3667,56253,DEN,17,31,True,14,48,2014,6
3668,56254,BAL,17,48,True,31,65,2014,6
3669,56255,JAC,16,14,False,2,30,2014,6
3670,56256,SD,28,31,True,3,59,2014,6
3671,56257,WAS,30,20,False,10,50,2014,6
3672,56258,DAL,23,30,True,7,53,2014,6
3673,56259,NYG,27,0,False,27,27,2014,6
3674,56260,SF,17,31,True,14,48,2014,6
3675,56261,NYJ,27,25,False,2,52,2014,7
3676,56262,ATL,29,7,False,22,36,2014,7
3677,56263,MIN,17,16,False,1,33,2014,7
3678,56264,MIA,14,27,True,13,41,2014,7
3679,56265,NO,24,23,False,1,47,2014,7
3680,56266,CAR,38,17,False,21,55,2014,7
3681,56267,CIN,27,0,False,27,27,2014,7
3682,56268,CLE,24,6,False,18,30,2014,7
3683,56269,SEA,28,26,False,2,54,2014,7
3684,56270,TEN,19,17,False,2,36,2014,7
3685,56271,KC,20,23,True,3,43,2014,7
3686,56272,NYG,31,21,False,10,52,2014,7
3687,56273,ARI,13,24,True,11,37,2014,7
3688,56274,SF,42,17,False,25,59,2014,7
3689,56275,HOU,30,23,False,7,53,2014,7
3690,56276,SD,35,21,False,14,56,2014,8
3691,56277,DET,21,22,True,1,43,2014,8
3692,56278,SEA,9,13,True,4,22,2014,8
3693,56279,BAL,27,24,False,3,51,2014,8
3694,56280,MIA,13,27,True,14,40,2014,8
3695,56281,STL,34,7,False,27,41,2014,8
3696,56282,CHI,51,23,False,28,74,2014,8
3697,56283,BUF,23,43,True,20,66,2014,8
3698,56284,MIN,13,19,True,6,32,2014,8
3699,56285,HOU,16,30,True,14,46,2014,8
3700,56286,PHI,24,20,False,4,44,2014,8
3701,56287,OAK,23,13,False,10,36,2014,8
3702,56288,IND,51,34,False,17,85,2014,8
3703,56289,GB,44,23,False,21,67,2014,8
3704,56290,WAS,17,20,True,3,37,2014,8
3705,56291,NO,10,28,True,18,38,2014,9
3706,56292,JAC,33,23,False,10,56,2014,9
3707,56293,TB,22,17,False,5,39,2014,9
3708,56294,ARI,17,28,True,11,45,2014,9
3709,56295,PHI,21,31,True,10,52,2014,9
3710,56296,NYJ,24,10,False,14,34,2014,9
3711,56297,SD,37,0,False,37,37,2014,9
3712,56298,WAS,29,26,False,3,55,2014,9
3713,56299,STL,10,13,True,3,23,2014,9
3714,56300,DEN,43,21,False,22,64,2014,9
3715,56301,OAK,30,24,False,6,54,2014,9
3716,56302,BAL,43,23,False,20,66,2014,9
3717,56303,IND,24,40,True,16,64,2014,9
3718,56304,CLE,3,24,True,21,27,2014,10
3719,56305,TEN,21,7,False,14,28,2014,10
3720,56306,KC,13,17,True,4,30,2014,10
3721,56307,MIA,20,16,False,4,36,2014,10
3722,56308,DAL,17,31,True,14,48,2014,10
3723,56309,SF,24,27,True,3,51,2014,10
3724,56310,PIT,20,13,False,7,33,2014,10
3725,56311,ATL,17,27,True,10,44,2014,10
3726,56312,DEN,17,41,True,24,58,2014,10
3727,56313,STL,31,14,False,17,45,2014,10
3728,56314,NYG,38,17,False,21,55,2014,10
3729,56315,CHI,55,14,False,41,69,2014,10
3730,56316,CAR,45,21,False,24,66,2014,10
3731,56317,BUF,22,9,False,13,31,2014,11
3732,56318,ATL,17,19,True,2,36,2014,11
3733,56319,MIN,21,13,False,8,34,2014,11
3734,56320,HOU,7,23,True,16,30,2014,11
3735,56321,PHI,53,20,False,33,73,2014,11
3736,56322,SEA,24,20,False,4,44,2014,11
3737,56323,CIN,10,27,True,17,37,2014,11
3738,56324,SF,10,16,True,6,26,2014,11
3739,56325,DEN,22,7,False,15,29,2014,11
3740,56326,TB,7,27,True,20,34,2014,11
3741,56327,OAK,13,6,False,7,19,2014,11
3742,56328,DET,14,6,False,8,20,2014,11
3743,56329,NE,20,42,True,22,62,2014,11
3744,56330,PIT,24,27,True,3,51,2014,11
3745,56331,KC,24,20,False,4,44,2014,12
3746,56332,CLE,24,26,True,2,50,2014,12
3747,56333,NYJ,38,3,False,35,41,2014,12
3748,56334,TB,21,13,False,8,34,2014,12
3749,56335,CIN,13,22,True,9,35,2014,12
3750,56336,JAC,23,3,False,20,26,2014,12
3751,56337,GB,21,24,True,3,45,2014,12
3752,56338,DET,34,9,False,25,43,2014,12
3753,56339,TEN,43,24,False,19,67,2014,12
3754,56340,STL,27,24,False,3,51,2014,12
3755,56341,ARI,19,3,False,16,22,2014,12
3756,56342,MIA,39,36,False,3,75,2014,12
3757,56343,WAS,17,13,False,4,30,2014,12
3758,56344,DAL,28,31,True,3,59,2014,12
3759,56345,BAL,27,34,True,7,61,2014,12
3760,56346,CHI,34,17,False,17,51,2014,13
3761,56347,PHI,10,33,True,23,43,2014,13
3762,56348,SEA,3,19,True,16,22,2014,13
3763,56349,SD,33,34,True,1,67,2014,13
3764,56350,CLE,26,10,False,16,36,2014,13
3765,56351,TEN,45,21,False,24,66,2014,13
3766,56352,WAS,49,27,False,22,76,2014,13
3767,56353,NYG,25,24,False,1,49,2014,13
3768,56354,CAR,31,13,False,18,44,2014,13
3769,56355,NO,32,35,True,3,67,2014,13
3770,56356,OAK,52,0,False,52,52,2014,13
3771,56357,CIN,13,14,True,1,27,2014,13
3772,56358,ARI,29,18,False,11,47,2014,13
3773,56359,NE,26,21,False,5,47,2014,13
3774,56360,DEN,16,29,True,13,45,2014,13
3775,56361,MIA,13,16,True,3,29,2014,13
3776,56362,DAL,28,41,True,13,69,2014,14
3777,56363,PIT,21,42,True,21,63,2014,14
3778,56364,IND,24,25,True,1,49,2014,14
3779,56365,TB,34,17,False,17,51,2014,14
3780,56366,HOU,13,27,True,14,40,2014,14
3781,56367,BAL,13,28,True,15,41,2014,14
3782,56368,NYJ,30,24,False,6,54,2014,14
3783,56369,CAR,10,41,True,31,51,2014,14
3784,56370,NYG,7,36,True,29,43,2014,14
3785,56371,STL,0,24,True,24,24,2014,14
3786,56372,KC,17,14,False,3,31,2014,14
3787,56373,BUF,24,17,False,7,41,2014,14
3788,56374,SF,24,13,False,11,37,2014,14
3789,56375,SEA,14,24,True,10,38,2014,14
3790,56376,NE,14,23,True,9,37,2014,14
3791,56377,ATL,43,37,False,6,80,2014,14
3792,56378,ARI,6,12,True,6,18,2014,15
3793,56379,PIT,20,27,True,7,47,2014,15
3794,56380,JAC,20,12,False,8,32,2014,15
3795,56381,GB,21,13,False,8,34,2014,15
3796,56382,TB,19,17,False,2,36,2014,15
3797,56383,CIN,0,30,True,30,30,2014,15
3798,56384,MIN,16,14,False,2,30,2014,15
3799,56385,HOU,17,10,False,7,27,2014,15
3800,56386,OAK,31,13,False,18,44,2014,15
3801,56387,MIA,41,13,False,28,54,2014,15
3802,56388,WAS,24,13,False,11,37,2014,15
3803,56389,DEN,10,22,True,12,32,2014,15
3804,56390,NYJ,11,16,True,5,27,2014,15
3805,56391,SF,17,7,False,10,24,2014,15
3806,56392,DAL,27,38,True,11,65,2014,15
3807,56393,NO,15,31,True,16,46,2014,15
3808,56394,TEN,21,13,False,8,34,2014,16
3809,56396,PHI,27,24,False,3,51,2014,16
3810,56395,SD,35,38,True,3,73,2014,16
3811,56397,CLE,17,13,False,4,30,2014,16
3812,56398,DET,14,20,True,6,34,2014,16
3813,56399,BAL,25,13,False,12,38,2014,16
3814,56400,MIN,37,35,False,2,72,2014,16
3815,56401,ATL,14,30,True,16,44,2014,16
3816,56402,NE,16,17,True,1,33,2014,16
3817,56403,KC,20,12,False,8,32,2014,16
3818,56404,GB,3,20,True,17,23,2014,16
3819,56405,NYG,27,37,True,10,64,2014,16
3820,56406,IND,42,7,False,35,49,2014,16
3821,56407,BUF,26,24,False,2,50,2014,16
3822,56408,SEA,6,35,True,29,41,2014,16
3823,56409,DEN,37,28,False,9,65,2014,16
3824,56410,CAR,3,34,True,31,37,2014,17
3825,56411,CLE,20,10,False,10,30,2014,17
3826,56412,DET,30,20,False,10,50,2014,17
3827,56413,JAC,23,17,False,6,40,2014,17
3828,56414,SD,19,7,False,12,26,2014,17
3829,56415,NYJ,24,37,True,13,61,2014,17
3830,56416,CHI,13,9,False,4,22,2014,17
3831,56417,BUF,9,17,True,8,26,2014,17
3832,56418,PHI,26,34,True,8,60,2014,17
3833,56419,CIN,27,17,False,10,44,2014,17
3834,56420,NO,20,23,True,3,43,2014,17
3835,56421,IND,10,27,True,17,37,2014,17
3836,56422,DAL,17,44,True,27,61,2014,17
3837,56423,OAK,47,14,False,33,61,2014,17
3838,56424,ARI,20,17,False,3,37,2014,17
3839,56425,STL,20,6,False,14,26,2014,17
3840,56503,PIT,28,21,False,7,49,2015,1
3841,56505,GB,23,31,True,8,54,2015,1
3842,56509,SEA,34,31,False,3,65,2015,1
3843,56507,CAR,9,20,True,11,29,2015,1
3844,56510,MIA,10,17,True,7,27,2015,1
3845,56504,IND,27,14,False,13,41,2015,1
3846,56508,CLE,31,10,False,21,41,2015,1
3847,56506,KC,20,27,True,7,47,2015,1
3848,56511,NO,31,19,False,12,50,2015,1
3849,56512,DET,33,28,False,5,61,2015,1
3850,56513,BAL,19,13,False,6,32,2015,1
3851,56514,CIN,13,33,True,20,46,2015,1
3852,56515,TEN,14,42,True,28,56,2015,1
3853,56516,NYG,27,26,False,1,53,2015,1
3854,56517,PHI,26,24,False,2,50,2015,1
3855,56518,MIN,20,3,False,17,23,2015,1
3856,56519,DEN,24,31,True,7,55,2015,2
3857,56521,HOU,24,17,False,7,41,2015,2
3858,56520,NE,32,40,True,8,72,2015,2
3859,56523,SD,24,19,False,5,43,2015,2
3860,56524,TEN,28,14,False,14,42,2015,2
3861,56527,ATL,20,24,True,4,44,2015,2
3862,56529,STL,24,10,False,14,34,2015,2
3863,56522,ARI,23,48,True,25,71,2015,2
3864,56525,DET,26,16,False,10,42,2015,2
3865,56526,TB,19,26,True,7,45,2015,2
3866,56528,SF,43,18,False,25,61,2015,2
3867,56531,BAL,37,33,False,4,70,2015,2
3868,56530,MIA,23,20,False,3,43,2015,2
3869,56532,DAL,10,20,True,10,30,2015,2
3870,56533,SEA,27,17,False,10,44,2015,2
3871,56534,NYJ,7,20,True,13,27,2015,2
3872,56535,WAS,32,21,False,11,53,2015,3
3873,56539,ATL,28,39,True,11,67,2015,3
